OrderItemID,OrderID,MenuID,Quantity
OI012788,O009155,M132,3
OI012789,O018336,M108,1
OI012790,O018888,M079,3
OI012791,O005337,M163,3
OI012792,O013998,M089,2
OI012793,O003186,M108,3
OI012794,O002931,M196,3
OI012795,O005662,M036,2
OI012796,O016159,M113,2
OI012797,O015129,M208,2
OI012798,O008042,M073,3
OI012799,O010245,M104,2
OI012800,O005910,M085,3
OI012801,O014481,M078,2
OI012802,O006818,M190,1
OI012803,O003360,M059,3
OI012804,O018999,M006,1
OI012805,O013722,M228,1
OI012806,O009733,M126,2
OI012807,O002211,M097,3
OI012808,O007440,M050,2
OI012809,O009121,M244,1
OI012810,O018839,M160,2
OI012811,O008253,M101,2
OI012812,O019931,M083,1
OI012813,O019350,M245,1
OI012814,O018201,M013,1
OI012815,O015635,M049,1
OI012816,O011155,M123,3
OI012817,O016885,M205,1
OI012818,O016688,M195,2
OI012819,O001639,M114,2
OI012820,O007689,M141,1
OI012821,O012399,M170,3
OI012822,O017889,M130,1
OI012823,O010611,M137,3
OI012824,O017365,M022,1
OI012825,O004547,M132,1
OI012826,O008421,M152,2
OI012827,O002673,M218,3
OI012828,O019075,M178,3
OI012829,O003163,M108,3
OI012830,O002401,M026,1
OI012831,O009233,M249,3
OI012832,O016530,M044,2
OI012833,O011787,M118,3
OI012834,O004871,M208,3
OI012835,O014342,M100,3
OI012836,O002521,M204,1
OI012837,O008643,M143,3
OI012838,O015360,M086,1
OI012839,O007669,M161,2
OI012840,O017629,M148,1
OI012841,O001924,M150,3
OI012842,O013044,M196,3
OI012843,O002630,M008,1
OI012844,O011572,M069,2
OI012845,O013074,M140,3
OI012846,O016549,M076,3
OI012847,O007487,M109,2
OI012848,O012616,M061,1
OI012849,O011088,M162,1
OI012850,O001090,M167,2
OI012851,O019140,M081,1
OI012852,O007230,M220,2
OI012853,O017533,M064,3
OI012854,O015026,M212,1
OI012855,O004142,M141,2
OI012856,O015104,M131,2
OI012857,O002673,M169,2
OI012858,O019270,M057,2
OI012859,O017957,M089,2
OI012860,O018250,M181,2
OI012861,O002294,M124,2
OI012862,O014741,M166,2
OI012863,O012290,M208,3
OI012864,O001804,M146,1
OI012865,O015152,M149,2
OI012866,O005142,M174,2
OI012867,O002839,M231,3
OI012868,O005251,M047,3
OI012869,O005721,M183,3
OI012870,O001765,M176,2
OI012871,O010965,M226,3
OI012872,O004964,M190,1
OI012873,O008521,M088,3
OI012874,O018735,M103,2
OI012875,O013950,M197,3
OI012876,O009881,M010,1
OI012877,O000236,M069,3
OI012878,O002262,M137,2
OI012879,O012998,M118,2
OI012880,O003082,M037,3
OI012881,O013661,M044,1
OI012882,O006440,M240,1
OI012883,O018002,M024,1
OI012884,O019436,M210,1
OI012885,O007527,M137,2
OI012886,O009602,M188,2
OI012887,O010200,M219,2
OI012888,O005387,M083,3
OI012889,O008367,M238,1
OI012890,O017055,M238,3
OI012891,O010015,M135,3
OI012892,O010002,M220,3
OI012893,O017455,M166,3
OI012894,O001086,M014,3
OI012895,O015599,M093,2
OI012896,O013351,M006,2
OI012897,O005645,M112,2
OI012898,O009395,M129,3
OI012899,O008125,M070,2
OI012900,O000187,M178,2
OI012901,O011957,M041,1
OI012902,O011130,M148,1
OI012903,O015624,M076,1
OI012904,O018154,M180,3
OI012905,O019637,M131,2
OI012906,O015917,M162,1
OI012907,O018221,M096,2
OI012908,O008282,M098,2
OI012909,O010851,M184,3
OI012910,O010253,M244,2
OI012911,O004274,M224,1
OI012912,O004919,M168,1
OI012913,O008784,M238,1
OI012914,O004940,M160,2
OI012915,O007125,M056,3
OI012916,O010126,M109,2
OI012917,O001744,M027,3
OI012918,O016144,M095,2
OI012919,O018864,M017,1
OI012920,O005824,M124,1
OI012921,O015835,M130,2
OI012922,O011217,M229,1
OI012923,O013368,M014,1
OI012924,O018135,M023,1
OI012925,O000069,M099,1
OI012926,O011091,M077,3
OI012927,O007149,M198,3
OI012928,O015125,M135,1
OI012929,O007285,M060,2
OI012930,O014862,M123,1
OI012931,O005074,M147,1
OI012932,O019244,M122,1
OI012933,O000507,M218,2
OI012934,O000255,M250,1
OI012935,O009206,M087,2
OI012936,O006142,M131,2
OI012937,O013429,M039,1
OI012938,O002481,M170,2
OI012939,O008042,M214,3
OI012940,O001054,M190,1
OI012941,O012068,M250,1
OI012942,O005527,M026,1
OI012943,O004235,M181,1
OI012944,O012907,M132,1
OI012945,O013341,M023,3
OI012946,O000055,M050,3
OI012947,O009930,M017,2
OI012948,O001280,M222,2
OI012949,O000596,M070,1
OI012950,O001933,M074,1
OI012951,O006671,M053,3
OI012952,O004039,M107,2
OI012953,O014834,M177,2
OI012954,O007791,M058,1
OI012955,O009687,M143,2
OI012956,O006716,M124,2
OI012957,O009621,M107,3
OI012958,O015227,M194,1
OI012959,O001641,M135,3
OI012960,O005016,M020,2
OI012961,O015740,M250,1
OI012962,O014808,M200,3
OI012963,O007030,M171,2
OI012964,O015764,M221,1
OI012965,O005396,M019,2
OI012966,O013172,M219,2
OI012967,O008720,M129,1
OI012968,O003117,M110,2
OI012969,O002878,M046,1
OI012970,O001516,M009,2
OI012971,O010982,M073,3
OI012972,O007923,M235,3
OI012973,O003417,M001,2
OI012974,O007662,M015,2
OI012975,O000326,M175,1
OI012976,O007839,M187,3
OI012977,O006993,M211,2
OI012978,O003414,M090,3
OI012979,O007821,M169,2
OI012980,O019737,M209,2
OI012981,O015432,M194,2
OI012982,O007152,M035,3
OI012983,O018223,M221,1
OI012984,O015420,M211,3
OI012985,O010598,M026,3
OI012986,O007448,M140,3
OI012987,O011735,M083,3
OI012988,O012026,M211,1
OI012989,O011699,M080,3
OI012990,O002633,M191,1
OI012991,O012546,M185,2
OI012992,O005709,M245,3
OI012993,O010444,M054,1
OI012994,O016717,M229,2
OI012995,O011984,M123,1
OI012996,O007024,M018,3
OI012997,O005419,M070,1
OI012998,O009840,M248,1
OI012999,O017343,M017,2
OI013000,O015674,M111,2
OI013001,O014412,M169,2
OI013002,O019178,M075,3
OI013003,O003988,M073,1
OI013004,O009961,M072,2
OI013005,O003312,M068,1
OI013006,O003110,M178,3
OI013007,O003055,M110,2
OI013008,O003788,M223,3
OI013009,O000286,M063,2
OI013010,O010697,M232,3
OI013011,O016943,M143,1
OI013012,O014578,M026,2
OI013013,O012980,M227,1
OI013014,O007130,M244,1
OI013015,O015132,M052,3
OI013016,O015224,M141,1
OI013017,O002632,M208,2
OI013018,O015705,M194,3
OI013019,O018591,M079,3
OI013020,O019215,M028,2
OI013021,O019444,M107,1
OI013022,O000825,M077,3
OI013023,O014434,M246,1
OI013024,O013724,M055,3
OI013025,O000280,M179,1
OI013026,O000915,M198,2
OI013027,O014998,M031,2
OI013028,O001003,M189,3
OI013029,O009925,M009,2
OI013030,O010283,M212,1
OI013031,O013969,M082,2
OI013032,O017328,M126,3
OI013033,O007261,M055,2
OI013034,O000048,M162,1
OI013035,O009067,M212,3
OI013036,O005499,M184,2
OI013037,O000702,M087,2
OI013038,O001033,M137,1
OI013039,O010457,M169,1
OI013040,O011698,M018,1
OI013041,O016277,M175,2
OI013042,O000107,M093,2
OI013043,O011694,M162,1
OI013044,O018456,M079,1
OI013045,O018499,M082,3
OI013046,O009183,M248,3
OI013047,O013846,M224,1
OI013048,O001575,M015,3
OI013049,O009380,M101,1
OI013050,O018893,M248,2
OI013051,O010223,M096,3
OI013052,O005122,M164,2
OI013053,O014132,M135,1
OI013054,O018273,M087,2
OI013055,O011849,M212,2
OI013056,O017629,M018,2
OI013057,O004953,M090,3
OI013058,O018167,M190,3
OI013059,O002339,M009,3
OI013060,O012864,M083,1
OI013061,O001836,M146,3
OI013062,O018501,M055,2
OI013063,O005920,M064,2
OI013064,O007832,M072,1
OI013065,O018059,M150,2
OI013066,O016403,M138,1
OI013067,O019491,M007,3
OI013068,O005135,M063,3
OI013069,O003639,M069,3
OI013070,O014840,M112,1
OI013071,O018259,M060,3
OI013072,O013343,M152,1
OI013073,O011881,M025,2
OI013074,O007177,M167,1
OI013075,O007189,M217,1
OI013076,O002959,M090,2
OI013077,O018720,M153,3
OI013078,O012277,M175,1
OI013079,O000151,M203,2
OI013080,O011548,M049,2
OI013081,O004860,M127,3
OI013082,O009895,M062,3
OI013083,O016774,M247,2
OI013084,O013153,M207,1
OI013085,O010365,M204,2
OI013086,O008251,M138,1
OI013087,O001972,M055,3
OI013088,O001392,M126,3
OI013089,O012300,M165,1
OI013090,O016275,M108,3
OI013091,O013356,M098,2
OI013092,O004104,M248,3
OI013093,O018011,M007,1
OI013094,O006240,M174,2
OI013095,O007163,M202,3
OI013096,O014865,M215,2
OI013097,O002932,M244,1
OI013098,O006412,M009,2
OI013099,O018269,M132,3
OI013100,O012735,M144,1
OI013101,O006070,M170,2
OI013102,O012441,M191,3
OI013103,O015297,M232,1
OI013104,O008410,M143,1
OI013105,O011436,M025,2
OI013106,O011804,M247,3
OI013107,O003486,M219,3
OI013108,O005243,M152,3
OI013109,O015135,M152,1
OI013110,O018828,M125,1
OI013111,O001339,M128,3
OI013112,O017788,M132,2
OI013113,O013907,M144,1
OI013114,O002834,M051,1
OI013115,O006188,M032,2
OI013116,O004416,M049,1
OI013117,O006146,M128,2
OI013118,O014305,M091,3
OI013119,O005002,M239,3
OI013120,O018266,M210,3
OI013121,O002461,M106,2
OI013122,O009241,M088,2
OI013123,O019488,M175,3
OI013124,O001451,M197,2
OI013125,O011556,M203,2
OI013126,O012487,M152,1
OI013127,O018736,M242,1
OI013128,O001053,M049,1
OI013129,O000082,M126,1
OI013130,O015911,M158,2
OI013131,O015811,M189,1
OI013132,O001353,M104,2
OI013133,O009793,M166,3
OI013134,O008283,M082,1
OI013135,O010726,M004,1
OI013136,O011626,M021,2
OI013137,O019136,M053,2
OI013138,O005927,M247,1
OI013139,O011517,M030,2
OI013140,O000199,M048,1
OI013141,O003004,M153,2
OI013142,O011990,M184,2
OI013143,O007762,M054,1
OI013144,O012644,M082,1
OI013145,O013997,M241,3
OI013146,O009135,M003,2
OI013147,O015602,M035,2
OI013148,O000242,M094,2
OI013149,O010815,M085,3
OI013150,O019706,M210,2
OI013151,O014061,M065,1
OI013152,O018921,M149,1
OI013153,O016907,M022,1
OI013154,O019917,M176,2
OI013155,O004817,M200,3
OI013156,O009848,M051,1
OI013157,O001027,M073,3
OI013158,O016422,M227,1
OI013159,O005396,M094,3
OI013160,O019794,M144,2
OI013161,O009902,M051,1
OI013162,O016908,M107,1
OI013163,O014422,M065,3
OI013164,O017289,M138,1
OI013165,O009505,M216,1
OI013166,O001876,M201,3
OI013167,O016328,M215,1
OI013168,O019088,M184,2
OI013169,O018911,M055,3
OI013170,O006515,M032,1
OI013171,O002298,M149,2
OI013172,O007967,M212,2
OI013173,O017039,M193,3
OI013174,O012246,M219,2
OI013175,O011818,M038,3
OI013176,O007223,M245,3
OI013177,O008264,M195,1
OI013178,O003622,M038,2
OI013179,O003071,M115,3
OI013180,O015001,M248,2
OI013181,O013687,M151,1
OI013182,O008801,M171,1
OI013183,O003112,M180,1
OI013184,O000737,M076,1
OI013185,O011797,M115,2
OI013186,O013857,M130,2
OI013187,O004636,M242,2
OI013188,O016923,M229,1
OI013189,O000346,M034,1
OI013190,O006817,M113,1
OI013191,O017658,M097,2
OI013192,O010499,M161,3
OI013193,O013714,M147,3
OI013194,O005066,M107,2
OI013195,O019586,M201,3
OI013196,O016184,M248,3
OI013197,O007725,M031,1
OI013198,O019762,M043,1
OI013199,O004600,M169,2
OI013200,O015872,M196,2
OI013201,O000470,M157,2
OI013202,O002902,M071,1
OI013203,O019042,M033,3
OI013204,O000724,M217,3
OI013205,O001228,M044,2
OI013206,O012725,M171,2
OI013207,O001165,M023,3
OI013208,O019571,M034,3
OI013209,O015420,M157,1
OI013210,O003947,M221,3
OI013211,O001504,M227,1
OI013212,O012597,M060,3
OI013213,O007757,M061,1
OI013214,O018116,M106,3
OI013215,O019006,M169,2
OI013216,O001027,M020,2
OI013217,O011024,M166,3
OI013218,O000411,M104,1
OI013219,O000468,M163,3
OI013220,O009779,M086,2
OI013221,O003476,M071,1
OI013222,O009289,M165,1
OI013223,O017644,M104,1
OI013224,O007330,M148,2
OI013225,O003351,M007,1
OI013226,O019336,M213,1
OI013227,O003338,M204,2
OI013228,O019648,M017,2
OI013229,O009595,M101,3
OI013230,O010738,M101,1
OI013231,O004465,M215,1
OI013232,O012001,M045,3
OI013233,O012666,M089,2
OI013234,O016942,M220,1
OI013235,O016007,M142,2
OI013236,O002535,M038,1
OI013237,O016978,M074,3
OI013238,O003205,M043,1
OI013239,O002414,M030,3
OI013240,O005899,M154,1
OI013241,O018059,M036,3
OI013242,O005318,M092,3
OI013243,O012645,M116,3
OI013244,O019517,M181,3
OI013245,O011016,M018,2
OI013246,O010053,M164,1
OI013247,O019931,M198,1
OI013248,O006453,M011,2
OI013249,O010871,M244,2
OI013250,O009544,M074,3
OI013251,O001883,M032,2
OI013252,O013406,M150,2
OI013253,O010412,M006,2
OI013254,O019577,M232,1
OI013255,O000580,M201,2
OI013256,O015386,M060,2
OI013257,O002073,M203,1
OI013258,O013311,M249,3
OI013259,O009886,M152,2
OI013260,O009153,M233,2
OI013261,O001268,M008,2
OI013262,O009999,M198,3
OI013263,O016316,M226,2
OI013264,O000572,M169,2
OI013265,O003298,M119,3
OI013266,O002113,M095,3
OI013267,O001881,M039,3
OI013268,O011334,M063,1
OI013269,O006441,M224,1
OI013270,O019565,M103,1
OI013271,O009908,M204,3
OI013272,O004392,M221,3
OI013273,O013952,M140,3
OI013274,O009517,M036,1
OI013275,O007899,M123,2
OI013276,O002541,M074,3
OI013277,O019025,M009,3
OI013278,O009607,M183,3
OI013279,O014474,M181,3
OI013280,O009930,M090,3
OI013281,O013253,M202,3
OI013282,O007029,M112,2
OI013283,O006159,M162,2
OI013284,O019796,M163,2
OI013285,O018426,M211,2
OI013286,O002361,M090,1
OI013287,O013566,M088,1
OI013288,O009632,M192,1
OI013289,O005533,M222,1
OI013290,O014228,M035,3
OI013291,O010987,M078,1
OI013292,O004135,M215,1
OI013293,O005455,M061,3
OI013294,O003546,M125,1
OI013295,O004158,M083,3
OI013296,O012737,M045,3
OI013297,O008221,M238,2
OI013298,O009895,M133,2
OI013299,O006470,M031,1
OI013300,O011541,M238,1
OI013301,O005744,M152,3
OI013302,O002304,M123,1
OI013303,O015583,M212,2
OI013304,O001794,M041,3
OI013305,O004505,M129,1
OI013306,O000950,M187,2
OI013307,O009398,M129,3
OI013308,O000694,M224,2
OI013309,O010574,M178,2
OI013310,O019123,M079,2
OI013311,O007299,M210,2
OI013312,O006916,M042,2
OI013313,O019607,M045,2
OI013314,O011144,M084,1
OI013315,O006198,M092,1
OI013316,O009011,M120,1
OI013317,O005690,M035,3
OI013318,O001392,M133,3
OI013319,O018733,M096,1
OI013320,O009313,M067,3
OI013321,O001749,M098,2
OI013322,O011670,M211,3
OI013323,O008146,M059,3
OI013324,O011355,M069,1
OI013325,O003140,M190,1
OI013326,O018846,M042,1
OI013327,O005287,M248,2
OI013328,O009510,M223,2
OI013329,O014762,M104,1
OI013330,O005273,M030,1
OI013331,O018772,M081,2
OI013332,O007951,M175,3
OI013333,O000407,M042,2
OI013334,O019033,M165,1
OI013335,O010142,M043,3
OI013336,O014671,M079,3
OI013337,O015235,M154,3
OI013338,O013352,M031,2
OI013339,O004214,M138,3
OI013340,O002028,M029,1
OI013341,O001889,M007,3
OI013342,O001604,M244,1
OI013343,O014270,M092,3
OI013344,O004267,M098,2
OI013345,O008198,M128,2
OI013346,O003783,M017,1
OI013347,O002609,M141,3
OI013348,O011655,M196,1
OI013349,O002966,M192,3
OI013350,O016142,M212,1
OI013351,O010507,M115,2
OI013352,O017537,M098,1
OI013353,O013744,M133,3
OI013354,O016769,M235,1
OI013355,O012881,M004,2
OI013356,O012504,M095,1
OI013357,O017337,M033,3
OI013358,O011757,M227,1
OI013359,O005536,M027,2
OI013360,O008204,M172,1
OI013361,O009058,M145,2
OI013362,O008158,M002,3
OI013363,O010135,M227,3
OI013364,O016523,M229,2
OI013365,O008018,M210,1
OI013366,O014221,M123,3
OI013367,O009712,M075,2
OI013368,O008722,M164,3
OI013369,O015557,M053,1
OI013370,O009672,M105,2
OI013371,O017614,M042,3
OI013372,O006078,M033,2
OI013373,O006676,M016,3
OI013374,O010802,M203,2
OI013375,O017198,M203,2
OI013376,O006236,M086,3
OI013377,O004140,M102,2
OI013378,O000363,M165,2
OI013379,O005429,M223,1
OI013380,O004428,M076,2
OI013381,O017278,M115,2
OI013382,O015911,M057,2
OI013383,O013416,M137,3
OI013384,O007549,M097,3
OI013385,O011300,M205,3
OI013386,O016941,M190,3
OI013387,O004303,M017,1
OI013388,O007655,M155,2
OI013389,O016567,M061,2
OI013390,O003492,M229,3
OI013391,O013720,M094,3
OI013392,O000058,M240,2
OI013393,O010120,M069,1
OI013394,O009864,M029,2
OI013395,O019578,M188,1
OI013396,O011313,M181,2
OI013397,O012595,M009,2
OI013398,O003871,M225,2
OI013399,O010582,M004,2
OI013400,O010324,M051,3
OI013401,O004023,M098,3
OI013402,O003763,M098,3
OI013403,O013400,M165,1
OI013404,O009744,M033,1
OI013405,O015554,M186,1
OI013406,O005482,M061,2
OI013407,O001222,M065,3
OI013408,O006916,M073,1
OI013409,O009629,M005,1
OI013410,O006559,M074,3
OI013411,O008245,M101,2
OI013412,O001143,M236,3
OI013413,O002780,M056,1
OI013414,O000867,M222,2
OI013415,O017985,M057,3
OI013416,O013050,M127,2
OI013417,O011044,M174,3
OI013418,O005500,M015,1
OI013419,O013150,M076,1
OI013420,O007790,M241,3
OI013421,O016051,M199,1
OI013422,O004540,M040,2
OI013423,O001458,M083,2
OI013424,O002164,M250,1
OI013425,O003281,M195,2
OI013426,O003922,M075,3
OI013427,O015908,M143,2
OI013428,O017410,M119,3
OI013429,O009689,M105,3
OI013430,O018186,M244,1
OI013431,O014860,M122,3
OI013432,O010701,M144,3
OI013433,O017982,M214,1
OI013434,O001294,M228,1
OI013435,O013980,M023,2
OI013436,O013788,M177,3
OI013437,O014546,M228,3
OI013438,O012498,M175,1
OI013439,O009801,M173,1
OI013440,O005657,M073,3
OI013441,O008001,M166,1
OI013442,O015950,M081,1
OI013443,O001763,M113,1
OI013444,O006610,M055,2
OI013445,O019958,M168,1
OI013446,O008190,M082,3
OI013447,O011897,M236,3
OI013448,O004270,M141,3
OI013449,O015118,M051,2
OI013450,O001869,M194,2
OI013451,O016770,M071,2
OI013452,O007854,M210,3
OI013453,O008853,M058,1
OI013454,O006568,M022,2
OI013455,O016072,M220,2
OI013456,O001053,M062,1
OI013457,O006071,M156,1
OI013458,O004953,M198,1
OI013459,O009788,M117,2
OI013460,O000755,M030,3
OI013461,O000960,M143,1
OI013462,O011190,M216,2
OI013463,O007070,M115,1
OI013464,O019873,M088,3
OI013465,O013855,M135,3
OI013466,O012505,M005,3
OI013467,O015009,M021,2
OI013468,O018147,M073,2
OI013469,O010057,M184,2
OI013470,O000209,M184,1
OI013471,O009831,M072,3
OI013472,O015036,M238,2
OI013473,O009750,M100,3
OI013474,O005467,M055,2
OI013475,O015759,M009,2
OI013476,O000098,M228,1
OI013477,O013055,M066,1
OI013478,O009830,M165,2
OI013479,O015673,M105,3
OI013480,O015826,M063,3
OI013481,O016395,M034,3
OI013482,O012618,M175,1
OI013483,O015348,M033,2
OI013484,O004812,M035,3
OI013485,O004144,M179,3
OI013486,O005134,M033,3
OI013487,O008623,M163,2
OI013488,O013728,M092,3
OI013489,O003932,M180,2
OI013490,O011357,M230,3
OI013491,O001179,M062,3
OI013492,O012253,M066,1
OI013493,O019500,M130,3
OI013494,O011792,M076,2
OI013495,O017107,M242,3
OI013496,O011226,M187,1
OI013497,O001127,M147,3
OI013498,O013762,M131,2
OI013499,O005623,M232,1
OI013500,O005121,M186,3
OI013501,O003280,M114,3
OI013502,O015693,M187,2
OI013503,O011025,M039,1
OI013504,O001305,M020,3
OI013505,O016376,M168,2
OI013506,O016839,M059,3
OI013507,O010725,M068,2
OI013508,O015843,M091,3
OI013509,O002690,M200,2
OI013510,O000009,M031,2
OI013511,O015224,M152,2
OI013512,O000157,M002,3
OI013513,O016965,M127,2
OI013514,O006490,M248,2
OI013515,O009789,M014,3
OI013516,O000728,M104,3
OI013517,O012359,M174,1
OI013518,O004665,M027,2
OI013519,O006714,M104,2
OI013520,O016415,M072,1
OI013521,O016859,M247,1
OI013522,O011207,M079,3
OI013523,O005405,M114,3
OI013524,O005227,M071,1
OI013525,O013603,M173,1
OI013526,O003125,M234,1
OI013527,O010526,M099,3
OI013528,O006838,M202,1
OI013529,O007038,M086,1
OI013530,O018576,M036,2
OI013531,O009461,M049,1
OI013532,O018258,M205,1
OI013533,O013141,M206,1
OI013534,O012495,M018,3
OI013535,O014910,M103,2
OI013536,O012259,M155,2
OI013537,O014972,M194,3
OI013538,O018112,M068,2
OI013539,O015028,M075,1
OI013540,O013968,M064,3
OI013541,O004638,M233,3
OI013542,O006721,M247,3
OI013543,O017778,M047,3
OI013544,O017142,M024,1
OI013545,O015498,M215,3
OI013546,O011231,M193,2
OI013547,O004546,M145,2
OI013548,O009182,M134,2
OI013549,O000134,M233,2
OI013550,O008039,M188,1
OI013551,O014790,M135,2
OI013552,O001223,M215,2
OI013553,O006970,M127,1
OI013554,O010592,M213,1
OI013555,O004401,M007,1
OI013556,O010928,M219,1
OI013557,O018974,M245,3
OI013558,O012475,M029,2
OI013559,O011959,M103,3
OI013560,O013844,M091,3
OI013561,O007365,M077,1
OI013562,O010232,M074,2
OI013563,O019813,M027,1
OI013564,O019139,M067,1
OI013565,O012740,M092,2
OI013566,O010560,M008,2
OI013567,O013336,M107,2
OI013568,O014588,M150,2
OI013569,O008283,M160,3
OI013570,O018914,M176,1
OI013571,O013850,M090,1
OI013572,O014832,M153,1
OI013573,O002637,M127,1
OI013574,O005587,M201,3
OI013575,O003372,M008,1
OI013576,O013600,M177,1
OI013577,O000614,M082,1
OI013578,O015329,M250,1
OI013579,O006724,M235,1
OI013580,O017083,M241,3
OI013581,O006023,M219,2
OI013582,O004839,M097,3
OI013583,O011361,M128,1
OI013584,O004770,M182,3
OI013585,O018358,M121,3
OI013586,O007370,M055,2
OI013587,O013525,M225,2
OI013588,O018530,M208,2
OI013589,O015232,M111,3
OI013590,O017885,M085,2
OI013591,O002628,M129,1
OI013592,O008099,M034,3
OI013593,O015958,M040,2
OI013594,O010395,M042,3
OI013595,O008060,M096,2
OI013596,O015241,M169,2
OI013597,O017816,M186,2
OI013598,O009762,M168,2
OI013599,O005363,M055,2
OI013600,O004212,M005,3
OI013601,O005372,M142,1
OI013602,O018026,M087,2
OI013603,O017290,M240,2
OI013604,O014966,M088,3
OI013605,O012891,M058,1
OI013606,O006397,M213,1
OI013607,O016501,M053,3
OI013608,O012136,M094,2
OI013609,O014798,M061,3
OI013610,O010772,M112,2
OI013611,O012673,M060,3
OI013612,O014963,M198,1
OI013613,O018349,M221,1
OI013614,O007706,M055,1
OI013615,O005145,M224,3
OI013616,O000259,M141,1
OI013617,O002444,M204,3
OI013618,O013865,M021,2
OI013619,O005755,M144,2
OI013620,O008894,M185,1
OI013621,O007396,M118,1
OI013622,O000609,M206,3
OI013623,O018284,M196,2
OI013624,O010033,M103,3
OI013625,O012784,M175,2
OI013626,O019714,M056,3
OI013627,O013126,M002,1
OI013628,O002091,M124,2
OI013629,O006709,M131,2
OI013630,O000901,M001,1
OI013631,O003811,M058,1
OI013632,O010936,M131,2
OI013633,O002033,M089,2
OI013634,O009382,M188,1
OI013635,O014386,M177,2
OI013636,O011597,M114,2
OI013637,O003001,M023,1
OI013638,O002541,M044,1
OI013639,O004170,M207,2
OI013640,O016917,M105,1
OI013641,O019673,M002,2
OI013642,O018116,M219,1
OI013643,O000991,M179,3
OI013644,O009786,M226,2
OI013645,O016358,M044,1
OI013646,O008766,M090,3
OI013647,O012752,M179,1
OI013648,O015422,M247,3
OI013649,O010698,M119,2
OI013650,O015209,M038,3
OI013651,O006531,M141,1
OI013652,O004986,M026,1
OI013653,O011975,M079,3
OI013654,O000683,M186,3
OI013655,O017804,M021,2
OI013656,O003471,M046,2
OI013657,O003063,M197,1
OI013658,O003347,M189,3
OI013659,O012291,M235,1
OI013660,O016567,M248,1
OI013661,O009702,M051,2
OI013662,O002770,M077,2
OI013663,O008898,M199,1
OI013664,O013255,M073,3
