OrderID,CustomerID,KitchenID,RiderID,OrderDate,PreparationTime,DeliveryTime,OrderStatus,TotalAmount,Discount,TotalCost,CustomerRating,DistanceKM,PaymentMethod,DeliveryPartner,Weather,TrafficLevel,TimeSlot,OrderPriority,CouponCode,DiscountType,PreparationDelayReason,DeliveryDelayReason
O007128,C02482,K036,R0246,2026-09-06,39,26,Delivered,510,8,390,4.6,5,Debit Card,Porter,Rainy,Low,Evening,Normal,WELCOME100,No Discount,Ingredient Delay,
O007129,C01065,K025,R0465,2026-04-20,27,28,Delivered,744,1,412,4.8,12,Debit Card,Shadowfax,Sunny,High,Lunch,Normal,NONE,No Discount,High Order Volume,
O007130,C00046,K026,R0191,2026-07-31,16,52,Delivered,623,75,491,3.7,5,Cash,Shadowfax,Rainy,High,Evening,Express,SAVE50,No Discount,,Heavy Rain
O007131,C00963,K027,R0006,2025-07-30,37,42,Cancelled,1467,118,967,4.0,10,Wallet,Porter,Cloudy,Medium,Dinner,Express,NONE,No Discount,Ingredient Delay,Rider Delay
O007132,C01522,K017,R0459,2025-08-31,30,16,Delivered,589,9,373,3.8,10,Credit Card,Porter,Cloudy,Low,Evening,Express,WELCOME100,No Discount,Staff Shortage,
O007133,C01137,K028,R0103,2025-12-14,37,32,Delivered,1140,33,847,4.1,8,Cash,In-House,Cloudy,Low,Lunch,Normal,FIRST50,Percentage,High Order Volume,Heavy Rain
O007134,C02070,K017,R0434,2025-08-11,32,55,Delivered,995,129,598,3.6,5,Credit Card,Shadowfax,Sunny,Low,Dinner,Normal,FIRST50,Percentage,High Order Volume,Traffic
O007135,C01431,K033,R0361,2026-10-23,19,30,Delivered,623,64,378,3.0,8,UPI,Porter,Sunny,Medium,Breakfast,Normal,FIRST50,Percentage,,
O007136,C01833,K028,R0414,2026-10-31,33,23,Delivered,988,67,573,3.9,8,Debit Card,In-House,Rainy,Low,Evening,Normal,NONE,No Discount,High Order Volume,
O007137,C00567,K047,R0389,2026-07-31,38,53,Delivered,1484,43,978,4.8,13,Credit Card,Shadowfax,Rainy,High,Dinner,Normal,SAVE50,Percentage,Ingredient Delay,Customer Unavailable
O007138,C01923,K044,R0052,2026-09-16,38,55,Delivered,605,69,406,5.0,8,Cash,In-House,Cloudy,Low,Lunch,Normal,FESTIVE20,Flat,Equipment Issue,Traffic
O007139,C00274,K028,R0365,2025-04-06,40,41,Delivered,481,52,349,3.0,2,Cash,Porter,Sunny,Low,Breakfast,Normal,FIRST50,Percentage,Equipment Issue,Customer Unavailable
O007140,C01369,K015,R0345,2025-05-30,17,56,Delivered,625,93,395,4.1,6,Wallet,Dunzo,Rainy,Medium,Dinner,Normal,SAVE50,Percentage,,Rider Delay
O007141,C00783,K031,R0278,2026-06-17,40,44,Delivered,774,6,461,3.2,12,Debit Card,Shadowfax,Sunny,Low,Lunch,Normal,FESTIVE20,Flat,High Order Volume,Rider Delay
O007142,C02060,K040,R0402,2026-08-07,11,46,Delivered,533,71,294,3.5,15,Wallet,In-House,Cloudy,High,Lunch,Normal,FIRST50,No Discount,,Traffic
O007143,C00077,K041,R0288,2025-01-07,21,36,Delivered,1494,100,945,4.0,13,Cash,In-House,Cloudy,High,Breakfast,Express,NONE,Flat,,Customer Unavailable
O007144,C02121,K041,R0351,2026-03-28,39,46,Cancelled,991,189,683,4.7,3,Debit Card,Dunzo,Cloudy,Medium,Evening,Express,FESTIVE20,No Discount,Ingredient Delay,Rider Delay
O007145,C02620,K040,R0425,2025-11-29,16,41,Delivered,923,68,655,5.0,7,Cash,Porter,Cloudy,High,Evening,Normal,SAVE50,Flat,,Rider Delay
O007146,C00425,K014,R0267,2026-10-20,32,57,Delivered,780,67,450,3.3,4,Wallet,Porter,Cloudy,Medium,Evening,Normal,SAVE50,Flat,Equipment Issue,Rider Delay
O007147,C02399,K024,R0160,2026-07-24,14,15,Delivered,559,195,326,3.9,4,Wallet,Porter,Rainy,Medium,Dinner,Normal,NONE,Percentage,,
O007148,C01272,K006,R0429,2025-08-10,26,19,Delivered,1053,91,774,4.7,12,Wallet,Porter,Rainy,Medium,Dinner,Express,WELCOME100,Flat,High Order Volume,
O007149,C01833,K015,R0277,2026-01-29,37,60,Cancelled,1460,51,1126,4.1,10,Cash,Porter,Cloudy,Low,Dinner,Express,FIRST50,No Discount,Equipment Issue,Customer Unavailable
O007150,C00301,K006,R0359,2025-11-20,34,43,Delivered,588,35,348,4.2,3,Debit Card,In-House,Cloudy,High,Evening,Express,NONE,No Discount,Staff Shortage,Traffic
O007151,C01255,K011,R0475,2026-03-27,15,27,Delivered,1006,30,659,4.7,12,Cash,In-House,Sunny,High,Breakfast,Normal,FESTIVE20,No Discount,,
O007152,C02263,K044,R0342,2026-12-12,10,49,Delivered,480,98,280,3.3,9,Cash,In-House,Rainy,High,Evening,Normal,WELCOME100,Percentage,,Customer Unavailable
O007153,C02873,K020,R0472,2025-04-09,35,44,Delivered,426,0,266,3.9,11,Wallet,Dunzo,Rainy,Medium,Dinner,Normal,SAVE50,Flat,High Order Volume,Customer Unavailable
O007154,C00219,K024,R0043,2026-01-26,25,38,Delivered,727,110,557,4.4,3,Debit Card,In-House,Cloudy,Low,Evening,Normal,FIRST50,Percentage,,Customer Unavailable
O007155,C00276,K047,R0284,2026-08-04,32,18,Cancelled,521,138,318,5.0,11,UPI,Dunzo,Cloudy,Medium,Dinner,Express,WELCOME100,Flat,High Order Volume,Heavy Rain
O007156,C02655,K025,R0373,2025-10-18,31,41,Delivered,279,180,217,3.6,9,UPI,Dunzo,Cloudy,Medium,Lunch,Normal,FESTIVE20,No Discount,High Order Volume,Rider Delay
O007157,C00735,K030,R0177,2026-12-24,29,20,Delivered,764,96,476,4.8,15,Wallet,Shadowfax,Cloudy,Low,Lunch,Express,FIRST50,Percentage,Equipment Issue,
O007158,C01386,K014,R0337,2026-02-17,15,37,Delivered,251,132,176,3.5,12,Debit Card,Dunzo,Cloudy,High,Breakfast,Express,WELCOME100,Flat,,Customer Unavailable
O007159,C01312,K041,R0320,2026-06-22,17,35,Delivered,1427,170,806,4.6,6,Debit Card,In-House,Rainy,Medium,Dinner,Normal,SAVE50,Flat,,Customer Unavailable
O007160,C01169,K040,R0293,2026-03-21,22,38,Delivered,1074,189,650,3.3,12,Cash,In-House,Sunny,Medium,Dinner,Express,FESTIVE20,Percentage,,Traffic
O007161,C02879,K019,R0025,2025-06-18,22,32,Delivered,1404,141,1019,4.7,14,Debit Card,Porter,Sunny,Low,Dinner,Express,NONE,No Discount,,Customer Unavailable
O007162,C00347,K008,R0445,2026-12-23,26,33,Delivered,1035,191,579,3.3,14,Wallet,Porter,Rainy,High,Breakfast,Normal,WELCOME100,Flat,Staff Shortage,Traffic
O007163,C02030,K044,R0347,2026-10-04,20,44,Delivered,1388,136,846,3.4,14,Wallet,Dunzo,Rainy,Low,Lunch,Normal,FIRST50,Percentage,,Customer Unavailable
O007164,C01239,K027,R0152,2025-03-03,37,55,Delivered,372,155,292,4.4,6,Credit Card,Dunzo,Sunny,High,Lunch,Express,FIRST50,No Discount,Staff Shortage,Rider Delay
O007165,C02185,K046,R0433,2025-10-13,36,45,Delivered,584,30,415,3.8,15,Credit Card,In-House,Cloudy,Low,Dinner,Normal,FESTIVE20,No Discount,Staff Shortage,Customer Unavailable
O007166,C00178,K007,R0092,2026-12-16,20,20,Delivered,385,134,256,3.2,8,Debit Card,Shadowfax,Sunny,Medium,Dinner,Express,FIRST50,Percentage,,
O007167,C01251,K004,R0386,2025-10-26,34,28,Delivered,1430,156,993,4.2,3,Cash,In-House,Cloudy,Medium,Evening,Express,WELCOME100,Percentage,Equipment Issue,
O007168,C01941,K021,R0409,2025-03-24,36,59,Delivered,1436,76,845,3.1,10,Wallet,Porter,Cloudy,High,Evening,Normal,FESTIVE20,No Discount,Staff Shortage,Customer Unavailable
O007169,C01262,K042,R0103,2025-09-05,12,15,Delivered,1494,180,1138,4.1,11,Debit Card,Dunzo,Sunny,Medium,Lunch,Express,FESTIVE20,Percentage,,
O007170,C02428,K008,R0427,2025-12-22,34,56,Delivered,1433,111,913,4.9,14,Cash,Porter,Sunny,Medium,Dinner,Normal,FESTIVE20,Flat,Ingredient Delay,Traffic
O007171,C02567,K027,R0493,2025-07-09,19,21,Cancelled,1059,130,822,4.8,6,Wallet,Porter,Rainy,High,Lunch,Express,SAVE50,Percentage,,Customer Unavailable
O007172,C00369,K045,R0033,2025-06-10,24,15,Delivered,737,103,463,4.0,5,Debit Card,Porter,Rainy,Medium,Dinner,Express,FIRST50,No Discount,,
O007173,C02467,K029,R0063,2026-11-10,21,42,Delivered,1444,48,818,4.2,7,Credit Card,Porter,Sunny,High,Dinner,Normal,WELCOME100,No Discount,,Rider Delay
O007174,C01336,K047,R0289,2025-07-28,20,40,Cancelled,304,52,204,5.0,4,UPI,Dunzo,Sunny,Low,Lunch,Normal,NONE,No Discount,,Heavy Rain
O007175,C02591,K045,R0468,2025-12-26,31,15,Delivered,715,63,429,3.4,10,UPI,In-House,Sunny,Low,Dinner,Normal,FESTIVE20,No Discount,Equipment Issue,
O007176,C00018,K020,R0246,2025-02-27,20,44,Cancelled,1153,46,669,3.6,3,UPI,Shadowfax,Sunny,Low,Dinner,Express,NONE,No Discount,,Customer Unavailable
O007177,C01174,K025,R0053,2025-08-25,14,58,Delivered,830,62,501,3.9,12,Debit Card,Porter,Cloudy,High,Dinner,Express,SAVE50,Flat,,Heavy Rain
O007178,C01130,K044,R0091,2026-05-14,26,31,Delivered,1481,45,945,4.4,15,Debit Card,In-House,Sunny,Low,Evening,Express,WELCOME100,Percentage,Ingredient Delay,Traffic
O007179,C00615,K045,R0280,2026-04-19,29,54,Delivered,1463,53,1131,4.8,2,Debit Card,Dunzo,Rainy,Medium,Dinner,Express,SAVE50,Flat,High Order Volume,Rider Delay
O007180,C02744,K002,R0055,2026-04-12,20,25,Delivered,1450,37,1148,4.2,8,Cash,Dunzo,Rainy,Medium,Lunch,Express,NONE,Percentage,,
O007181,C00805,K006,R0414,2026-11-01,31,53,Delivered,953,172,524,4.8,7,Debit Card,Porter,Cloudy,Medium,Lunch,Normal,WELCOME100,No Discount,High Order Volume,Rider Delay
O007182,C00081,K006,R0265,2025-12-24,39,35,Cancelled,890,129,602,3.3,14,Wallet,In-House,Rainy,Low,Lunch,Normal,FIRST50,Flat,High Order Volume,Customer Unavailable
O007183,C02830,K014,R0343,2026-03-15,25,44,Delivered,1111,198,753,4.5,13,Credit Card,In-House,Sunny,Medium,Lunch,Normal,FESTIVE20,No Discount,,Rider Delay
O007184,C00594,K033,R0105,2025-07-10,34,21,Delivered,830,39,466,3.7,10,Debit Card,In-House,Sunny,Low,Lunch,Normal,FESTIVE20,Flat,Staff Shortage,
O007185,C02811,K050,R0001,2026-10-21,10,27,Delivered,997,115,654,3.1,10,Credit Card,Dunzo,Sunny,Medium,Dinner,Normal,SAVE50,Flat,,
O007186,C00448,K011,R0203,2026-03-15,23,26,Delivered,240,122,140,4.0,9,Cash,Porter,Rainy,High,Breakfast,Express,SAVE50,Flat,,
O007187,C01670,K015,R0351,2026-11-10,13,57,Delivered,234,117,150,3.6,15,Cash,In-House,Cloudy,High,Breakfast,Express,NONE,Flat,,Customer Unavailable
O007188,C02045,K047,R0301,2025-08-07,35,53,Delivered,643,135,361,4.0,15,Debit Card,Shadowfax,Sunny,High,Breakfast,Express,FIRST50,Flat,Staff Shortage,Rider Delay
O007189,C00428,K012,R0433,2026-03-17,10,29,Delivered,959,73,616,3.5,10,Credit Card,Porter,Cloudy,Medium,Evening,Express,FIRST50,No Discount,,
O007190,C01381,K013,R0314,2025-09-24,40,40,Delivered,567,36,370,4.0,7,Wallet,Porter,Cloudy,Low,Lunch,Express,WELCOME100,No Discount,Staff Shortage,Rider Delay
O007191,C00876,K014,R0323,2025-04-29,39,24,Delivered,1406,12,1087,4.2,3,Credit Card,Dunzo,Rainy,Low,Lunch,Express,SAVE50,Percentage,Ingredient Delay,
O007192,C01620,K037,R0311,2025-10-17,12,30,Delivered,284,91,189,3.6,9,UPI,In-House,Sunny,High,Lunch,Express,WELCOME100,Percentage,,
O007193,C02332,K047,R0313,2026-10-15,38,23,Delivered,1104,143,622,3.6,15,Credit Card,Dunzo,Rainy,High,Evening,Normal,SAVE50,No Discount,Staff Shortage,
O007194,C00492,K030,R0328,2025-05-06,26,39,Delivered,396,136,255,3.6,7,UPI,Dunzo,Sunny,High,Breakfast,Normal,FIRST50,Percentage,Staff Shortage,Customer Unavailable
O007195,C00638,K039,R0189,2025-02-02,30,36,Delivered,545,161,409,4.9,12,Wallet,Dunzo,Cloudy,High,Dinner,Express,NONE,Flat,Equipment Issue,Rider Delay
O007196,C00026,K041,R0396,2026-05-18,38,58,Delivered,414,99,264,3.2,7,Wallet,In-House,Rainy,Low,Lunch,Normal,NONE,Percentage,High Order Volume,Rider Delay
O007197,C01907,K036,R0300,2025-09-02,18,19,Delivered,484,115,334,4.2,7,UPI,Dunzo,Cloudy,Low,Dinner,Express,FIRST50,No Discount,,
O007198,C01825,K009,R0359,2025-06-17,27,37,Delivered,803,47,510,4.3,11,Cash,Porter,Cloudy,High,Lunch,Express,SAVE50,Flat,Ingredient Delay,Heavy Rain
O007199,C01703,K004,R0251,2025-11-09,31,50,Delivered,338,124,262,4.3,7,Credit Card,Shadowfax,Sunny,High,Lunch,Normal,WELCOME100,Flat,High Order Volume,Rider Delay
O007200,C02207,K046,R0439,2026-11-10,14,17,Delivered,997,48,638,4.6,14,Credit Card,Dunzo,Rainy,High,Lunch,Normal,NONE,Flat,,
O007201,C02720,K021,R0131,2025-09-22,34,17,Delivered,718,89,521,3.6,7,Credit Card,Dunzo,Sunny,Low,Lunch,Express,SAVE50,No Discount,Equipment Issue,
O007202,C01012,K032,R0117,2025-08-12,17,52,Delivered,655,63,488,3.1,7,Debit Card,Dunzo,Sunny,Low,Breakfast,Normal,NONE,Percentage,,Traffic
O007203,C00950,K007,R0332,2026-11-17,32,33,Delivered,653,71,381,4.2,4,Debit Card,Dunzo,Rainy,High,Evening,Normal,SAVE50,Flat,Ingredient Delay,Heavy Rain
O007204,C02182,K017,R0058,2026-02-25,11,50,Delivered,1450,31,843,3.9,7,Credit Card,Dunzo,Sunny,Low,Breakfast,Normal,NONE,No Discount,,Customer Unavailable
O007205,C00917,K005,R0380,2025-09-07,21,42,Cancelled,797,36,588,3.0,14,Credit Card,Dunzo,Rainy,Medium,Lunch,Express,NONE,Percentage,,Rider Delay
O007206,C00090,K033,R0117,2026-07-29,14,18,Delivered,1207,72,700,3.7,12,Credit Card,Porter,Rainy,High,Lunch,Express,SAVE50,Flat,,
O007207,C02833,K007,R0300,2025-06-20,22,55,Cancelled,915,142,586,4.7,13,Wallet,Porter,Cloudy,Medium,Evening,Normal,WELCOME100,Flat,,Rider Delay
O007208,C02952,K015,R0045,2025-05-12,26,27,Delivered,450,10,338,4.1,15,Wallet,Porter,Rainy,Medium,Lunch,Normal,NONE,Flat,Staff Shortage,
O007209,C02668,K041,R0336,2026-03-21,33,48,Delivered,1367,192,877,4.6,12,Cash,Dunzo,Rainy,Low,Breakfast,Normal,FESTIVE20,Flat,High Order Volume,Traffic
O007210,C02356,K032,R0086,2026-04-29,19,38,Delivered,876,194,662,4.4,13,Cash,Dunzo,Sunny,Low,Dinner,Normal,NONE,Percentage,,Heavy Rain
O007211,C00535,K044,R0363,2025-09-29,21,49,Cancelled,718,160,429,4.7,14,Wallet,In-House,Cloudy,Low,Lunch,Express,NONE,Flat,,Traffic
O007212,C02108,K025,R0323,2026-10-30,14,37,Delivered,1301,170,787,4.4,14,Credit Card,In-House,Rainy,High,Breakfast,Normal,FIRST50,Flat,,Rider Delay
O007213,C01235,K020,R0170,2026-01-24,21,47,Delivered,1234,98,697,3.7,9,Credit Card,In-House,Rainy,Medium,Evening,Express,FESTIVE20,Percentage,,Rider Delay
O007214,C02312,K001,R0229,2026-12-16,31,46,Delivered,1107,79,701,4.2,2,Wallet,Dunzo,Cloudy,Medium,Evening,Normal,NONE,Percentage,Staff Shortage,Rider Delay
O007215,C02494,K040,R0192,2026-09-12,16,31,Delivered,934,29,592,3.0,10,Wallet,Porter,Rainy,Low,Dinner,Normal,WELCOME100,No Discount,,Heavy Rain
O007216,C02625,K028,R0038,2026-09-22,17,57,Delivered,560,149,316,3.1,12,Debit Card,Shadowfax,Cloudy,Low,Breakfast,Normal,FIRST50,Percentage,,Rider Delay
O007217,C00397,K005,R0159,2025-09-26,16,24,Delivered,1421,199,1024,4.2,11,UPI,Shadowfax,Sunny,High,Evening,Normal,FIRST50,Percentage,,
O007218,C01810,K045,R0156,2026-09-08,33,21,Delivered,939,131,594,4.4,10,Cash,Shadowfax,Cloudy,Low,Breakfast,Normal,FIRST50,No Discount,Ingredient Delay,
O007219,C01049,K036,R0268,2025-07-14,14,25,Delivered,347,77,229,4.9,12,Credit Card,Dunzo,Sunny,Medium,Breakfast,Express,NONE,Flat,,
O007220,C02889,K007,R0049,2026-10-16,31,30,Delivered,1185,35,653,5.0,13,UPI,In-House,Cloudy,Medium,Evening,Normal,SAVE50,Percentage,Equipment Issue,
O007221,C01326,K048,R0498,2026-10-15,10,53,Delivered,321,124,233,3.6,13,UPI,Dunzo,Cloudy,High,Evening,Express,NONE,No Discount,,Customer Unavailable
O007222,C01797,K018,R0276,2026-09-24,14,15,Delivered,852,21,527,3.4,4,Debit Card,Porter,Cloudy,High,Dinner,Normal,SAVE50,Percentage,,
O007223,C01446,K037,R0093,2026-02-07,23,35,Delivered,1369,129,772,4.9,4,Wallet,Dunzo,Sunny,High,Lunch,Normal,SAVE50,No Discount,,Rider Delay
O007224,C02163,K040,R0196,2025-08-29,35,53,Delivered,1136,36,627,4.7,13,UPI,Dunzo,Cloudy,Low,Evening,Express,NONE,Flat,Staff Shortage,Rider Delay
O007225,C00322,K036,R0090,2026-11-14,31,38,Delivered,398,158,283,3.1,8,Wallet,In-House,Sunny,Low,Evening,Normal,FESTIVE20,No Discount,Ingredient Delay,Heavy Rain
O007226,C00421,K045,R0103,2025-04-15,34,26,Delivered,834,4,513,4.0,9,Debit Card,Dunzo,Sunny,Low,Lunch,Normal,FESTIVE20,Flat,High Order Volume,
O007227,C02298,K009,R0348,2025-03-05,26,25,Delivered,231,200,128,3.9,13,UPI,Porter,Sunny,High,Dinner,Normal,FESTIVE20,Percentage,Ingredient Delay,
O007228,C02383,K043,R0105,2026-03-12,36,48,Delivered,1243,47,717,3.4,6,Cash,Dunzo,Sunny,Low,Evening,Normal,NONE,Percentage,Staff Shortage,Traffic
O007229,C02591,K030,R0015,2025-02-28,23,19,Delivered,608,66,378,4.6,11,Cash,Porter,Rainy,High,Dinner,Express,NONE,Percentage,,
O007230,C00105,K050,R0497,2025-05-14,12,23,Delivered,284,58,157,4.9,6,Wallet,In-House,Cloudy,High,Evening,Normal,WELCOME100,Flat,,
O007231,C01085,K005,R0143,2025-09-09,16,23,Delivered,615,166,365,4.6,14,Credit Card,In-House,Sunny,Low,Evening,Express,FESTIVE20,No Discount,,
O007232,C01879,K003,R0029,2026-11-15,18,38,Delivered,1211,186,860,4.1,15,Credit Card,Shadowfax,Sunny,High,Dinner,Normal,WELCOME100,Flat,,Heavy Rain
O007233,C02771,K038,R0487,2025-06-24,33,56,Delivered,1273,95,1018,3.6,6,UPI,In-House,Cloudy,Medium,Evening,Normal,WELCOME100,Percentage,High Order Volume,Traffic
O007234,C02536,K031,R0086,2026-07-28,31,41,Delivered,325,133,249,4.4,4,Credit Card,In-House,Cloudy,Low,Dinner,Express,SAVE50,No Discount,High Order Volume,Traffic
O007235,C01671,K023,R0403,2026-03-11,25,16,Delivered,960,35,620,3.1,6,Wallet,Dunzo,Sunny,Medium,Evening,Express,SAVE50,Percentage,,
O007236,C01462,K041,R0142,2026-06-06,13,47,Delivered,1347,6,925,5.0,11,Credit Card,In-House,Sunny,Medium,Lunch,Express,NONE,Flat,,Customer Unavailable
O007237,C02775,K018,R0159,2025-07-24,30,41,Delivered,1071,76,738,4.3,12,Debit Card,Dunzo,Rainy,Low,Evening,Express,FESTIVE20,Percentage,Staff Shortage,Rider Delay
O007238,C02197,K040,R0470,2026-03-25,12,53,Cancelled,1141,5,791,3.4,10,Debit Card,In-House,Cloudy,Low,Evening,Express,SAVE50,Flat,,Traffic
O007239,C01500,K040,R0197,2026-02-24,29,19,Delivered,942,23,632,3.0,5,UPI,Shadowfax,Cloudy,Medium,Evening,Normal,WELCOME100,Flat,Equipment Issue,
O007240,C02655,K046,R0199,2026-04-09,34,60,Delivered,1331,97,1040,3.6,10,Wallet,Shadowfax,Rainy,Low,Lunch,Express,FESTIVE20,No Discount,High Order Volume,Customer Unavailable
O007241,C01068,K009,R0244,2026-12-06,28,15,Delivered,666,70,521,4.5,10,Cash,In-House,Sunny,Low,Lunch,Normal,FIRST50,Percentage,Equipment Issue,
O007242,C01379,K023,R0111,2025-01-28,12,43,Delivered,1228,23,797,4.4,6,UPI,In-House,Rainy,High,Lunch,Express,FESTIVE20,Percentage,,Customer Unavailable
O007243,C01040,K033,R0445,2026-10-08,27,47,Delivered,306,146,178,4.1,15,Wallet,Dunzo,Cloudy,Low,Breakfast,Express,FIRST50,Percentage,Equipment Issue,Heavy Rain
O007244,C02330,K035,R0070,2025-01-16,38,47,Delivered,450,66,270,3.5,10,Credit Card,Porter,Sunny,Low,Evening,Express,FIRST50,No Discount,High Order Volume,Traffic
O007245,C00037,K005,R0164,2026-01-22,33,57,Delivered,989,81,731,3.6,6,UPI,Dunzo,Sunny,Low,Breakfast,Express,FESTIVE20,Flat,Ingredient Delay,Rider Delay
O007246,C02723,K010,R0056,2025-09-29,23,28,Delivered,1134,12,689,3.6,9,Cash,Porter,Rainy,Low,Breakfast,Express,FIRST50,Percentage,,
O007247,C00700,K024,R0367,2025-10-21,39,24,Delivered,1441,66,950,4.0,9,Debit Card,In-House,Rainy,High,Lunch,Express,NONE,Percentage,High Order Volume,
O007248,C02204,K019,R0271,2025-07-31,13,48,Delivered,1060,172,613,3.3,5,Cash,In-House,Rainy,High,Dinner,Express,FIRST50,Flat,,Customer Unavailable
O007249,C02583,K048,R0377,2026-12-16,17,25,Delivered,639,48,395,4.6,6,Credit Card,Porter,Sunny,Medium,Breakfast,Normal,FESTIVE20,No Discount,,
O007250,C01369,K027,R0024,2026-06-10,15,22,Delivered,1357,69,1064,3.6,4,Cash,Dunzo,Rainy,Medium,Dinner,Express,WELCOME100,No Discount,,
O007251,C00370,K040,R0191,2026-03-21,10,36,Cancelled,622,148,348,4.6,15,Debit Card,Dunzo,Cloudy,High,Lunch,Express,NONE,No Discount,,Traffic
O007252,C02059,K030,R0480,2026-05-20,40,30,Cancelled,397,80,243,3.6,6,UPI,In-House,Rainy,Low,Dinner,Express,WELCOME100,Flat,Ingredient Delay,Rider Delay
O007253,C00745,K045,R0103,2026-10-29,13,39,Cancelled,900,134,555,4.8,10,Wallet,In-House,Cloudy,Low,Evening,Normal,FIRST50,No Discount,,Heavy Rain
O007254,C02355,K043,R0384,2025-11-19,39,55,Delivered,1451,145,824,3.3,12,Debit Card,In-House,Rainy,High,Breakfast,Express,FESTIVE20,No Discount,Equipment Issue,Traffic
O007255,C02763,K038,R0471,2026-12-08,25,16,Delivered,209,56,131,3.3,8,Cash,In-House,Sunny,Medium,Evening,Normal,WELCOME100,No Discount,,
O007256,C01137,K010,R0432,2026-03-11,37,58,Delivered,947,23,712,4.6,8,Cash,Shadowfax,Rainy,Low,Dinner,Normal,WELCOME100,Percentage,Staff Shortage,Heavy Rain
O007257,C02488,K010,R0451,2026-04-12,39,17,Delivered,212,115,117,3.1,5,Cash,Porter,Sunny,High,Breakfast,Normal,WELCOME100,Percentage,Staff Shortage,
O007258,C02282,K038,R0162,2025-01-01,40,27,Delivered,793,110,571,4.4,14,Credit Card,Dunzo,Cloudy,Low,Evening,Normal,FESTIVE20,No Discount,High Order Volume,
O007259,C00771,K028,R0068,2026-12-12,24,16,Cancelled,1088,109,600,4.6,10,Wallet,In-House,Rainy,Medium,Dinner,Normal,NONE,No Discount,,Heavy Rain
O007260,C01236,K006,R0309,2026-06-23,10,29,Delivered,1224,82,744,3.9,13,Cash,Shadowfax,Rainy,Low,Dinner,Normal,WELCOME100,No Discount,,
O007261,C02719,K008,R0483,2025-09-24,23,53,Delivered,1065,15,823,4.7,4,Cash,Dunzo,Sunny,Low,Dinner,Normal,FESTIVE20,No Discount,,Rider Delay
O007262,C02654,K027,R0001,2025-06-01,17,28,Delivered,458,127,332,3.2,14,Credit Card,Shadowfax,Sunny,Low,Lunch,Express,NONE,Percentage,,
O007263,C01669,K039,R0177,2025-07-05,30,48,Delivered,501,39,318,3.1,14,Credit Card,In-House,Rainy,Medium,Evening,Express,NONE,Percentage,Ingredient Delay,Rider Delay
O007264,C00035,K035,R0298,2025-06-08,20,27,Delivered,1146,138,856,4.9,15,UPI,Shadowfax,Rainy,Medium,Lunch,Normal,SAVE50,No Discount,,
O007265,C02040,K032,R0452,2025-05-13,18,41,Delivered,981,67,758,4.4,15,Wallet,Shadowfax,Cloudy,High,Evening,Express,WELCOME100,No Discount,,Rider Delay
O007266,C02497,K039,R0230,2026-11-01,32,15,Delivered,968,136,592,3.1,6,UPI,Dunzo,Cloudy,Medium,Breakfast,Normal,FESTIVE20,Percentage,Staff Shortage,
O007267,C00721,K007,R0181,2025-09-01,17,25,Delivered,917,139,514,3.9,12,Credit Card,Porter,Sunny,Medium,Lunch,Normal,WELCOME100,No Discount,,
O007268,C00758,K004,R0064,2026-08-04,21,38,Delivered,555,117,398,3.2,14,Debit Card,Porter,Cloudy,High,Breakfast,Normal,FESTIVE20,Percentage,,Rider Delay
O007269,C02027,K028,R0339,2026-12-07,24,17,Delivered,1015,109,633,4.9,6,Wallet,Dunzo,Sunny,Medium,Dinner,Normal,FESTIVE20,No Discount,,
O007270,C00282,K006,R0443,2025-07-30,16,29,Delivered,1105,46,623,4.0,4,Debit Card,Shadowfax,Cloudy,Low,Lunch,Express,NONE,Percentage,,
O007271,C01678,K022,R0453,2025-06-27,28,34,Delivered,1331,22,1053,3.7,7,UPI,Shadowfax,Cloudy,Medium,Breakfast,Normal,NONE,Flat,High Order Volume,Customer Unavailable
O007272,C01263,K003,R0112,2025-08-05,10,28,Delivered,719,128,435,4.2,9,Wallet,In-House,Cloudy,Medium,Breakfast,Express,NONE,No Discount,,
O007273,C01460,K036,R0276,2025-04-15,22,57,Delivered,261,146,149,3.1,3,Cash,Shadowfax,Cloudy,Low,Evening,Express,FESTIVE20,Percentage,,Heavy Rain
O007274,C02705,K024,R0500,2026-05-20,20,15,Delivered,1338,4,1018,4.6,11,Debit Card,Dunzo,Cloudy,Medium,Breakfast,Normal,FESTIVE20,Percentage,,
O007275,C02570,K019,R0025,2025-10-25,23,16,Delivered,1050,188,709,4.9,9,Wallet,Dunzo,Rainy,High,Dinner,Normal,SAVE50,Flat,,
O007276,C02466,K016,R0465,2025-02-16,15,20,Delivered,1280,152,1010,4.3,14,Credit Card,In-House,Rainy,Medium,Lunch,Express,WELCOME100,Flat,,
O007277,C01817,K006,R0276,2025-03-16,35,18,Delivered,358,152,240,3.8,6,Debit Card,Dunzo,Sunny,Low,Evening,Normal,FESTIVE20,Percentage,Ingredient Delay,
O007278,C02186,K001,R0478,2026-09-21,23,54,Delivered,739,168,566,4.2,4,Debit Card,In-House,Cloudy,High,Dinner,Normal,WELCOME100,No Discount,,Heavy Rain
O007279,C00700,K033,R0016,2025-10-16,26,18,Delivered,684,53,419,4.9,6,Wallet,In-House,Rainy,Medium,Lunch,Normal,FIRST50,Percentage,Ingredient Delay,
